timestamp_local,target_month,release_month,job_id,model,variable,value,parsed_ok,parsed_notes
2026-02-18 22:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,real_gdp_level,23650.0,True,found=26 pairs
2026-02-18 22:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,real_gdp_qoq,2.3,True,found=26 pairs
2026-02-18 22:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,real_gdp_yoy,1.9,True,found=26 pairs
2026-02-18 22:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,industrial_production_index,102.3,True,found=26 pairs
2026-02-18 22:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,industrial_production_mom,0.4,True,found=26 pairs
2026-02-18 22:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,industrial_production_yoy,2.0,True,found=26 pairs
2026-02-18 22:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,durable_goods_level,285.0,True,found=26 pairs
2026-02-18 22:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,durable_goods_mom,0.7,True,found=26 pairs
2026-02-18 22:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,durable_goods_yoy,4.5,True,found=26 pairs
2026-02-18 22:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,ism_manufacturing_index,49.3,True,found=26 pairs
2026-02-18 22:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,ism_manufacturing_mom,0.9,True,found=26 pairs
2026-02-18 22:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,cpi_index,305.5,True,found=26 pairs
2026-02-18 22:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,cpi_mom,0.3,True,found=26 pairs
2026-02-18 22:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,cpi_yoy,2.7,True,found=26 pairs
2026-02-18 22:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,ppi_index,240.8,True,found=26 pairs
2026-02-18 22:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,ppi_mom,0.3,True,found=26 pairs
2026-02-18 22:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,ppi_yoy,2.8,True,found=26 pairs
2026-02-18 22:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,pce_price_index_level,115.2,True,found=26 pairs
2026-02-18 22:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,pce_price_index_mom,0.3,True,found=26 pairs
2026-02-18 22:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,pce_price_index_yoy,2.8,True,found=26 pairs
2026-02-18 22:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,nonfarm_payrolls_level,1520000.0,True,found=26 pairs
2026-02-18 22:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,nonfarm_payrolls_change,55000.0,True,found=26 pairs
2026-02-18 22:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,unemployment_rate,4.5,True,found=26 pairs
2026-02-18 22:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,unemployment_rate_mom,0.1,True,found=26 pairs
2026-02-19 00:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,real_gdp_level,25200.0,True,found=26 pairs
2026-02-19 00:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,real_gdp_qoq,1.8,True,found=26 pairs
2026-02-19 00:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,real_gdp_yoy,2.2,True,found=26 pairs
2026-02-19 00:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,industrial_production_index,102.3,True,found=26 pairs
2026-02-19 00:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,industrial_production_mom,0.4,True,found=26 pairs
2026-02-19 00:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,industrial_production_yoy,2.0,True,found=26 pairs
2026-02-19 00:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,durable_goods_level,319.6,True,found=26 pairs
2026-02-19 00:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,durable_goods_mom,-1.4,True,found=26 pairs
2026-02-19 00:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,durable_goods_yoy,-2.2,True,found=26 pairs
2026-02-19 00:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,ism_manufacturing_index,47.9,True,found=26 pairs
2026-02-19 00:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,ism_manufacturing_mom,-0.3,True,found=26 pairs
2026-02-19 00:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,cpi_index,304.0,True,found=26 pairs
2026-02-19 00:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,cpi_mom,0.3,True,found=26 pairs
2026-02-19 00:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,cpi_yoy,2.7,True,found=26 pairs
2026-02-19 00:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,ppi_index,151.47,True,found=26 pairs
2026-02-19 00:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,ppi_mom,0.5,True,found=26 pairs
2026-02-19 00:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,ppi_yoy,3.0,True,found=26 pairs
2026-02-19 00:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,pce_price_index_level,122.5,True,found=26 pairs
2026-02-19 00:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,pce_price_index_mom,0.2,True,found=26 pairs
2026-02-19 00:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,pce_price_index_yoy,2.8,True,found=26 pairs
2026-02-19 00:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,nonfarm_payrolls_level,158500.0,True,found=26 pairs
2026-02-19 00:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,nonfarm_payrolls_change,50.0,True,found=26 pairs
2026-02-19 00:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,unemployment_rate,4.4,True,found=26 pairs
2026-02-19 00:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,unemployment_rate_mom,0.0,True,found=26 pairs
2026-02-19 02:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,real_gdp_level,25800.0,True,found=26 pairs
2026-02-19 02:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,real_gdp_qoq,2.8,True,found=26 pairs
2026-02-19 02:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,real_gdp_yoy,2.2,True,found=26 pairs
2026-02-19 02:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,industrial_production_index,102.3,True,found=26 pairs
2026-02-19 02:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,industrial_production_mom,0.4,True,found=26 pairs
2026-02-19 02:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,industrial_production_yoy,2.0,True,found=26 pairs
2026-02-19 02:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,durable_goods_level,320.0,True,found=26 pairs
2026-02-19 02:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,durable_goods_mom,1.5,True,found=26 pairs
2026-02-19 02:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,durable_goods_yoy,3.0,True,found=26 pairs
2026-02-19 02:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,ism_manufacturing_index,47.9,True,found=26 pairs
2026-02-19 02:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,ism_manufacturing_mom,-0.3,True,found=26 pairs
2026-02-19 02:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,cpi_index,302.0,True,found=26 pairs
2026-02-19 02:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,cpi_mom,0.3,True,found=26 pairs
2026-02-19 02:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,cpi_yoy,2.7,True,found=26 pairs
2026-02-19 02:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,ppi_index,290.0,True,found=26 pairs
2026-02-19 02:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,ppi_mom,0.2,True,found=26 pairs
2026-02-19 02:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,ppi_yoy,2.7,True,found=26 pairs
2026-02-19 02:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,pce_price_index_level,114.5,True,found=26 pairs
2026-02-19 02:00:00,2025-12,2026-01,2025-12_macro_conditions_serverA,gpt-5-search-api,pce_price_index_mom,0.2,True,found=26 pairs
