timestamp_local,target_month,release_month,job_id,model,variable,value,parsed_ok,parsed_notes,raw_model_output,citations
2026-02-18 22:00:00,2025-12,2026-01,2025-12_demand_vars_serverA,gpt-5-search-api,retail_sales_level,735.0,True,found=25 pairs,target_month=2025-12 release_month=2026-01 retail_sales_level=735.00 retail_sales_mom=0.00 retail_sales_yoy=2.40 real_pce_level=19000.00 real_pce_mom=0.30 real_pce_yoy=2.50 real_dpi_level=16000.00 real_dpi_mom=0.20 real_dpi_yoy=1.80 housing_starts_level=1404.00 housing_starts_mom=6.20 housing_starts_yoy=-7.30 building_permits_level=1448.00 building_permits_mom=4.30 building_permits_yoy=-2.20 existing_home_sales_level=4130.00 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-4.00 new_home_sales_level=650.00 new_home_sales_mom=2.00 new_home_sales_yoy=-5.00 ism_services_index=53.80 ism_services_mom=1.40,
2026-02-18 22:00:00,2025-12,2026-01,2025-12_demand_vars_serverA,gpt-5-search-api,retail_sales_mom,0.0,True,found=25 pairs,target_month=2025-12 release_month=2026-01 retail_sales_level=735.00 retail_sales_mom=0.00 retail_sales_yoy=2.40 real_pce_level=19000.00 real_pce_mom=0.30 real_pce_yoy=2.50 real_dpi_level=16000.00 real_dpi_mom=0.20 real_dpi_yoy=1.80 housing_starts_level=1404.00 housing_starts_mom=6.20 housing_starts_yoy=-7.30 building_permits_level=1448.00 building_permits_mom=4.30 building_permits_yoy=-2.20 existing_home_sales_level=4130.00 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-4.00 new_home_sales_level=650.00 new_home_sales_mom=2.00 new_home_sales_yoy=-5.00 ism_services_index=53.80 ism_services_mom=1.40,
2026-02-18 22:00:00,2025-12,2026-01,2025-12_demand_vars_serverA,gpt-5-search-api,retail_sales_yoy,2.4,True,found=25 pairs,target_month=2025-12 release_month=2026-01 retail_sales_level=735.00 retail_sales_mom=0.00 retail_sales_yoy=2.40 real_pce_level=19000.00 real_pce_mom=0.30 real_pce_yoy=2.50 real_dpi_level=16000.00 real_dpi_mom=0.20 real_dpi_yoy=1.80 housing_starts_level=1404.00 housing_starts_mom=6.20 housing_starts_yoy=-7.30 building_permits_level=1448.00 building_permits_mom=4.30 building_permits_yoy=-2.20 existing_home_sales_level=4130.00 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-4.00 new_home_sales_level=650.00 new_home_sales_mom=2.00 new_home_sales_yoy=-5.00 ism_services_index=53.80 ism_services_mom=1.40,
2026-02-18 22:00:00,2025-12,2026-01,2025-12_demand_vars_serverA,gpt-5-search-api,real_pce_level,19000.0,True,found=25 pairs,target_month=2025-12 release_month=2026-01 retail_sales_level=735.00 retail_sales_mom=0.00 retail_sales_yoy=2.40 real_pce_level=19000.00 real_pce_mom=0.30 real_pce_yoy=2.50 real_dpi_level=16000.00 real_dpi_mom=0.20 real_dpi_yoy=1.80 housing_starts_level=1404.00 housing_starts_mom=6.20 housing_starts_yoy=-7.30 building_permits_level=1448.00 building_permits_mom=4.30 building_permits_yoy=-2.20 existing_home_sales_level=4130.00 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-4.00 new_home_sales_level=650.00 new_home_sales_mom=2.00 new_home_sales_yoy=-5.00 ism_services_index=53.80 ism_services_mom=1.40,
2026-02-18 22:00:00,2025-12,2026-01,2025-12_demand_vars_serverA,gpt-5-search-api,real_pce_mom,0.3,True,found=25 pairs,target_month=2025-12 release_month=2026-01 retail_sales_level=735.00 retail_sales_mom=0.00 retail_sales_yoy=2.40 real_pce_level=19000.00 real_pce_mom=0.30 real_pce_yoy=2.50 real_dpi_level=16000.00 real_dpi_mom=0.20 real_dpi_yoy=1.80 housing_starts_level=1404.00 housing_starts_mom=6.20 housing_starts_yoy=-7.30 building_permits_level=1448.00 building_permits_mom=4.30 building_permits_yoy=-2.20 existing_home_sales_level=4130.00 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-4.00 new_home_sales_level=650.00 new_home_sales_mom=2.00 new_home_sales_yoy=-5.00 ism_services_index=53.80 ism_services_mom=1.40,
2026-02-18 22:00:00,2025-12,2026-01,2025-12_demand_vars_serverA,gpt-5-search-api,real_pce_yoy,2.5,True,found=25 pairs,target_month=2025-12 release_month=2026-01 retail_sales_level=735.00 retail_sales_mom=0.00 retail_sales_yoy=2.40 real_pce_level=19000.00 real_pce_mom=0.30 real_pce_yoy=2.50 real_dpi_level=16000.00 real_dpi_mom=0.20 real_dpi_yoy=1.80 housing_starts_level=1404.00 housing_starts_mom=6.20 housing_starts_yoy=-7.30 building_permits_level=1448.00 building_permits_mom=4.30 building_permits_yoy=-2.20 existing_home_sales_level=4130.00 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-4.00 new_home_sales_level=650.00 new_home_sales_mom=2.00 new_home_sales_yoy=-5.00 ism_services_index=53.80 ism_services_mom=1.40,
2026-02-18 22:00:00,2025-12,2026-01,2025-12_demand_vars_serverA,gpt-5-search-api,real_dpi_level,16000.0,True,found=25 pairs,target_month=2025-12 release_month=2026-01 retail_sales_level=735.00 retail_sales_mom=0.00 retail_sales_yoy=2.40 real_pce_level=19000.00 real_pce_mom=0.30 real_pce_yoy=2.50 real_dpi_level=16000.00 real_dpi_mom=0.20 real_dpi_yoy=1.80 housing_starts_level=1404.00 housing_starts_mom=6.20 housing_starts_yoy=-7.30 building_permits_level=1448.00 building_permits_mom=4.30 building_permits_yoy=-2.20 existing_home_sales_level=4130.00 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-4.00 new_home_sales_level=650.00 new_home_sales_mom=2.00 new_home_sales_yoy=-5.00 ism_services_index=53.80 ism_services_mom=1.40,
2026-02-18 22:00:00,2025-12,2026-01,2025-12_demand_vars_serverA,gpt-5-search-api,real_dpi_mom,0.2,True,found=25 pairs,target_month=2025-12 release_month=2026-01 retail_sales_level=735.00 retail_sales_mom=0.00 retail_sales_yoy=2.40 real_pce_level=19000.00 real_pce_mom=0.30 real_pce_yoy=2.50 real_dpi_level=16000.00 real_dpi_mom=0.20 real_dpi_yoy=1.80 housing_starts_level=1404.00 housing_starts_mom=6.20 housing_starts_yoy=-7.30 building_permits_level=1448.00 building_permits_mom=4.30 building_permits_yoy=-2.20 existing_home_sales_level=4130.00 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-4.00 new_home_sales_level=650.00 new_home_sales_mom=2.00 new_home_sales_yoy=-5.00 ism_services_index=53.80 ism_services_mom=1.40,
2026-02-18 22:00:00,2025-12,2026-01,2025-12_demand_vars_serverA,gpt-5-search-api,real_dpi_yoy,1.8,True,found=25 pairs,target_month=2025-12 release_month=2026-01 retail_sales_level=735.00 retail_sales_mom=0.00 retail_sales_yoy=2.40 real_pce_level=19000.00 real_pce_mom=0.30 real_pce_yoy=2.50 real_dpi_level=16000.00 real_dpi_mom=0.20 real_dpi_yoy=1.80 housing_starts_level=1404.00 housing_starts_mom=6.20 housing_starts_yoy=-7.30 building_permits_level=1448.00 building_permits_mom=4.30 building_permits_yoy=-2.20 existing_home_sales_level=4130.00 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-4.00 new_home_sales_level=650.00 new_home_sales_mom=2.00 new_home_sales_yoy=-5.00 ism_services_index=53.80 ism_services_mom=1.40,
2026-02-18 22:00:00,2025-12,2026-01,2025-12_demand_vars_serverA,gpt-5-search-api,housing_starts_level,1404.0,True,found=25 pairs,target_month=2025-12 release_month=2026-01 retail_sales_level=735.00 retail_sales_mom=0.00 retail_sales_yoy=2.40 real_pce_level=19000.00 real_pce_mom=0.30 real_pce_yoy=2.50 real_dpi_level=16000.00 real_dpi_mom=0.20 real_dpi_yoy=1.80 housing_starts_level=1404.00 housing_starts_mom=6.20 housing_starts_yoy=-7.30 building_permits_level=1448.00 building_permits_mom=4.30 building_permits_yoy=-2.20 existing_home_sales_level=4130.00 existing_home_sales_mom=-3.00 existing_home_sales_yoy=-4.00 new_home_sales_level=650.00 new_home_sales_mom=2.00 new_home_sales_yoy=-5.00 ism_services_index=53.80 ism_services_mom=1.40,
