timestamp_local,target_month,release_month,job_id,model,variable,value,parsed_ok,parsed_notes,raw_model_output,citations
2025-12-01 00:01:10,2025-12,2026-01,,,industrial_production_mom,0.2,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.4 industrial_production_mom=0.2 cpi_mom=0.3 pce_price_index_mom=0.3 nonfarm_payrolls_change_thous=140 unemployment_rate=4.3 building_permits_mom=-0.5 housing_starts_mom=-1.0,
2025-12-01 00:01:10,2025-12,2026-01,,,nonfarm_payrolls_change,140.0,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.4 industrial_production_mom=0.2 cpi_mom=0.3 pce_price_index_mom=0.3 nonfarm_payrolls_change_thous=140 unemployment_rate=4.3 building_permits_mom=-0.5 housing_starts_mom=-1.0,
2025-12-01 00:01:10,2025-12,2026-01,,,unemployment_rate,4.3,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.4 industrial_production_mom=0.2 cpi_mom=0.3 pce_price_index_mom=0.3 nonfarm_payrolls_change_thous=140 unemployment_rate=4.3 building_permits_mom=-0.5 housing_starts_mom=-1.0,
2025-12-01 00:31:10,2025-12,2026-01,,,industrial_production_mom,0.2,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.3 industrial_production_mom=0.2 cpi_mom=0.3 pce_price_index_mom=0.2 nonfarm_payrolls_change_thous=150 unemployment_rate=4.3 building_permits_mom=-0.5 housing_starts_mom=-0.7,
2025-12-01 00:31:10,2025-12,2026-01,,,nonfarm_payrolls_change,150.0,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.3 industrial_production_mom=0.2 cpi_mom=0.3 pce_price_index_mom=0.2 nonfarm_payrolls_change_thous=150 unemployment_rate=4.3 building_permits_mom=-0.5 housing_starts_mom=-0.7,
2025-12-01 00:31:10,2025-12,2026-01,,,unemployment_rate,4.3,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.3 industrial_production_mom=0.2 cpi_mom=0.3 pce_price_index_mom=0.2 nonfarm_payrolls_change_thous=150 unemployment_rate=4.3 building_permits_mom=-0.5 housing_starts_mom=-0.7,
2025-12-01 01:01:10,2025-12,2026-01,,,industrial_production_mom,0.2,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.4 industrial_production_mom=0.2 cpi_mom=0.3 pce_price_index_mom=0.2 nonfarm_payrolls_change_thous=150 unemployment_rate=4.4 building_permits_mom=-1.0 housing_starts_mom=-0.5,
2025-12-01 01:01:10,2025-12,2026-01,,,nonfarm_payrolls_change,150.0,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.4 industrial_production_mom=0.2 cpi_mom=0.3 pce_price_index_mom=0.2 nonfarm_payrolls_change_thous=150 unemployment_rate=4.4 building_permits_mom=-1.0 housing_starts_mom=-0.5,
2025-12-01 01:01:10,2025-12,2026-01,,,unemployment_rate,4.4,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.4 industrial_production_mom=0.2 cpi_mom=0.3 pce_price_index_mom=0.2 nonfarm_payrolls_change_thous=150 unemployment_rate=4.4 building_permits_mom=-1.0 housing_starts_mom=-0.5,
2025-12-01 01:31:10,2025-12,2026-01,,,industrial_production_mom,0.2,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.4 industrial_production_mom=0.2 cpi_mom=0.3 pce_price_index_mom=0.27 nonfarm_payrolls_change_thous=150 unemployment_rate=4.4 building_permits_mom=2.0 housing_starts_mom=1.5,
2025-12-01 01:31:10,2025-12,2026-01,,,nonfarm_payrolls_change,150.0,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.4 industrial_production_mom=0.2 cpi_mom=0.3 pce_price_index_mom=0.27 nonfarm_payrolls_change_thous=150 unemployment_rate=4.4 building_permits_mom=2.0 housing_starts_mom=1.5,
2025-12-01 01:31:10,2025-12,2026-01,,,unemployment_rate,4.4,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.4 industrial_production_mom=0.2 cpi_mom=0.3 pce_price_index_mom=0.27 nonfarm_payrolls_change_thous=150 unemployment_rate=4.4 building_permits_mom=2.0 housing_starts_mom=1.5,
2025-12-01 02:01:10,2025-12,2026-01,,,industrial_production_mom,0.3,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.4 industrial_production_mom=0.3 cpi_mom=0.3 pce_price_index_mom=0.2 nonfarm_payrolls_change_thous=160 unemployment_rate=4.2 building_permits_mom=−0.5 housing_starts_mom=−0.5,
2025-12-01 02:01:10,2025-12,2026-01,,,nonfarm_payrolls_change,160.0,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.4 industrial_production_mom=0.3 cpi_mom=0.3 pce_price_index_mom=0.2 nonfarm_payrolls_change_thous=160 unemployment_rate=4.2 building_permits_mom=−0.5 housing_starts_mom=−0.5,
2025-12-01 02:01:10,2025-12,2026-01,,,unemployment_rate,4.2,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.4 industrial_production_mom=0.3 cpi_mom=0.3 pce_price_index_mom=0.2 nonfarm_payrolls_change_thous=160 unemployment_rate=4.2 building_permits_mom=−0.5 housing_starts_mom=−0.5,
2025-12-01 02:31:10,2025-12,2026-01,,,industrial_production_mom,0.3,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.4 industrial_production_mom=0.3 cpi_mom=0.3 pce_price_index_mom=0.2 nonfarm_payrolls_change_thous=150 unemployment_rate=4.3 building_permits_mom=-2.0 housing_starts_mom=1.0,
2025-12-01 02:31:10,2025-12,2026-01,,,nonfarm_payrolls_change,150.0,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.4 industrial_production_mom=0.3 cpi_mom=0.3 pce_price_index_mom=0.2 nonfarm_payrolls_change_thous=150 unemployment_rate=4.3 building_permits_mom=-2.0 housing_starts_mom=1.0,
2025-12-01 02:31:10,2025-12,2026-01,,,unemployment_rate,4.3,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.4 industrial_production_mom=0.3 cpi_mom=0.3 pce_price_index_mom=0.2 nonfarm_payrolls_change_thous=150 unemployment_rate=4.3 building_permits_mom=-2.0 housing_starts_mom=1.0,
2025-12-01 03:01:10,2025-12,2026-01,,,industrial_production_mom,0.2,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.4 industrial_production_mom=0.2 cpi_mom=0.25 pce_price_index_mom=0.20 nonfarm_payrolls_change_thous=150 unemployment_rate=4.4 building_permits_mom=1.5 housing_starts_mom=1.0,
2025-12-01 03:01:10,2025-12,2026-01,,,nonfarm_payrolls_change,150.0,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.4 industrial_production_mom=0.2 cpi_mom=0.25 pce_price_index_mom=0.20 nonfarm_payrolls_change_thous=150 unemployment_rate=4.4 building_permits_mom=1.5 housing_starts_mom=1.0,
2025-12-01 03:01:10,2025-12,2026-01,,,unemployment_rate,4.4,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.4 industrial_production_mom=0.2 cpi_mom=0.25 pce_price_index_mom=0.20 nonfarm_payrolls_change_thous=150 unemployment_rate=4.4 building_permits_mom=1.5 housing_starts_mom=1.0,
2025-12-01 03:31:10,2025-12,2026-01,,,industrial_production_mom,0.2,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.4 industrial_production_mom=0.2 cpi_mom=0.3 pce_price_index_mom=0.3 nonfarm_payrolls_change_thous=150 unemployment_rate=4.3 building_permits_mom=-1.0 housing_starts_mom=-1.5,
2025-12-01 03:31:10,2025-12,2026-01,,,nonfarm_payrolls_change,150.0,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.4 industrial_production_mom=0.2 cpi_mom=0.3 pce_price_index_mom=0.3 nonfarm_payrolls_change_thous=150 unemployment_rate=4.3 building_permits_mom=-1.0 housing_starts_mom=-1.5,
2025-12-01 03:31:10,2025-12,2026-01,,,unemployment_rate,4.3,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.4 industrial_production_mom=0.2 cpi_mom=0.3 pce_price_index_mom=0.3 nonfarm_payrolls_change_thous=150 unemployment_rate=4.3 building_permits_mom=-1.0 housing_starts_mom=-1.5,
2025-12-01 04:01:10,2025-12,2026-01,,,industrial_production_mom,0.4,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.3 industrial_production_mom=0.4 cpi_mom=0.3 pce_price_index_mom=0.3 nonfarm_payrolls_change_thous=150 unemployment_rate=4.3 building_permits_mom=-1.0 housing_starts_mom=-2.0,
2025-12-01 04:01:10,2025-12,2026-01,,,nonfarm_payrolls_change,150.0,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.3 industrial_production_mom=0.4 cpi_mom=0.3 pce_price_index_mom=0.3 nonfarm_payrolls_change_thous=150 unemployment_rate=4.3 building_permits_mom=-1.0 housing_starts_mom=-2.0,
2025-12-01 04:01:10,2025-12,2026-01,,,unemployment_rate,4.3,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.3 industrial_production_mom=0.4 cpi_mom=0.3 pce_price_index_mom=0.3 nonfarm_payrolls_change_thous=150 unemployment_rate=4.3 building_permits_mom=-1.0 housing_starts_mom=-2.0,
2025-12-01 04:31:11,2025-12,2026-01,,,industrial_production_mom,0.2,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.4 industrial_production_mom=0.2 cpi_mom=0.3 pce_price_index_mom=0.2 nonfarm_payrolls_change_thous=30 unemployment_rate=4.5 building_permits_mom=1.0 housing_starts_mom=0.8,
2025-12-01 04:31:11,2025-12,2026-01,,,nonfarm_payrolls_change,30.0,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.4 industrial_production_mom=0.2 cpi_mom=0.3 pce_price_index_mom=0.2 nonfarm_payrolls_change_thous=30 unemployment_rate=4.5 building_permits_mom=1.0 housing_starts_mom=0.8,
2025-12-01 04:31:11,2025-12,2026-01,,,unemployment_rate,4.5,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.4 industrial_production_mom=0.2 cpi_mom=0.3 pce_price_index_mom=0.2 nonfarm_payrolls_change_thous=30 unemployment_rate=4.5 building_permits_mom=1.0 housing_starts_mom=0.8,
2025-12-01 05:01:11,2025-12,2026-01,,,industrial_production_mom,0.3,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.5 industrial_production_mom=0.3 cpi_mom=0.3 pce_price_index_mom=0.3 nonfarm_payrolls_change_thous=160 unemployment_rate=4.2 building_permits_mom=-1.0 housing_starts_mom=2.0,
2025-12-01 05:01:11,2025-12,2026-01,,,nonfarm_payrolls_change,160.0,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.5 industrial_production_mom=0.3 cpi_mom=0.3 pce_price_index_mom=0.3 nonfarm_payrolls_change_thous=160 unemployment_rate=4.2 building_permits_mom=-1.0 housing_starts_mom=2.0,
2025-12-01 05:01:11,2025-12,2026-01,,,unemployment_rate,4.2,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.5 industrial_production_mom=0.3 cpi_mom=0.3 pce_price_index_mom=0.3 nonfarm_payrolls_change_thous=160 unemployment_rate=4.2 building_permits_mom=-1.0 housing_starts_mom=2.0,
2025-12-01 05:31:11,2025-12,2026-01,,,industrial_production_mom,0.0,True,found=10 pairs,target_month=2025-12 release_month=2026-01 retail_sales_mom=0.1 industrial_production_mom=0.0 cpi_mom=0.3 pce_price_index_mom=0.2 nonfarm_payrolls_change_thous=150 unemployment_rate=4.4 building_permits_mom=-2.0 housing_starts_mom=-3.0,
