timestamp_local,target_month,release_month,job_id,model,variable,value,parsed_ok,parsed_notes,raw_model_output,citations
2025-11-11 14:00:31,2025-11,2025-12,,,retail_sales_mom,0.3,True,found=10 pairs,target_month=2025-11 release_month=2025-12 retail_sales_mom=0.3 industrial_production_mom=0.1 cpi_mom=0.3 pce_price_index_mom=0.2 nonfarm_payrolls_change_thous=80 unemployment_rate=4.3 building_permits_mom=-1.0 housing_starts_mom=0.0,
2025-11-11 14:30:31,2025-11,2025-12,,,retail_sales_mom,0.2,True,found=10 pairs,target_month=2025-11 release_month=2025-12 retail_sales_mom=0.2 industrial_production_mom=0.1 cpi_mom=0.4 pce_price_index_mom=0.2 nonfarm_payrolls_change_thous=150 unemployment_rate=4.4 building_permits_mom=-1.0 housing_starts_mom=-0.5,
2025-11-11 15:00:31,2025-11,2025-12,,,retail_sales_mom,0.4,True,found=10 pairs,target_month=2025-11 release_month=2025-12 retail_sales_mom=0.4 industrial_production_mom=0.2 cpi_mom=0.3 pce_price_index_mom=0.2 nonfarm_payrolls_change_thous=140 unemployment_rate=4.4 building_permits_mom=1.5 housing_starts_mom=2.0,
2025-11-11 15:30:31,2025-11,2025-12,,,retail_sales_mom,0.5,True,found=10 pairs,target_month=2025-11 release_month=2025-12 retail_sales_mom=0.5 industrial_production_mom=0.2 cpi_mom=0.3 pce_price_index_mom=0.3 nonfarm_payrolls_change_thous=150 unemployment_rate=4.2 building_permits_mom=-1.0 housing_starts_mom=0.0,
2025-11-11 16:00:31,2025-11,2025-12,,,retail_sales_mom,0.4,True,found=10 pairs,target_month=2025-11 release_month=2025-12 retail_sales_mom=0.4 industrial_production_mom=0.0 cpi_mom=0.3 pce_price_index_mom=0.2 nonfarm_payrolls_change_thous=120 unemployment_rate=4.3 building_permits_mom=-1.0 housing_starts_mom=-2.0,
2025-11-11 16:30:31,2025-11,2025-12,,,retail_sales_mom,0.3,True,found=10 pairs,target_month=2025-11 release_month=2025-12 retail_sales_mom=0.3 industrial_production_mom=0.1 cpi_mom=0.3 pce_price_index_mom=0.2 nonfarm_payrolls_change_thous=−80 unemployment_rate=4.7 building_permits_mom=−1.0 housing_starts_mom=−2.0,
2025-11-11 17:00:31,2025-11,2025-12,,,retail_sales_mom,0.4,True,found=10 pairs,target_month=2025-11 release_month=2025-12 retail_sales_mom=0.4 industrial_production_mom=0.2 cpi_mom=0.3 pce_price_index_mom=0.2 nonfarm_payrolls_change_thous=140 unemployment_rate=4.7 building_permits_mom=0.0 housing_starts_mom=0.0,
2025-11-11 17:30:32,2025-11,2025-12,,,retail_sales_mom,0.4,True,found=10 pairs,target_month=2025-11 release_month=2025-12 retail_sales_mom=0.4 industrial_production_mom=0.2 cpi_mom=0.3 pce_price_index_mom=0.2 nonfarm_payrolls_change_thous=50 unemployment_rate=4.4 building_permits_mom=−1.0 housing_starts_mom=−0.5,
2025-11-11 18:00:32,2025-11,2025-12,,,retail_sales_mom,0.2,True,found=10 pairs,target_month=2025-11 release_month=2025-12 retail_sales_mom=0.2 industrial_production_mom=0.0 cpi_mom=0.3 pce_price_index_mom=0.3 nonfarm_payrolls_change_thous=100 unemployment_rate=4.3 building_permits_mom=-2.0 housing_starts_mom=-2.5,
2025-11-11 18:30:32,2025-11,2025-12,,,retail_sales_mom,0.4,True,found=10 pairs,target_month=2025-11 release_month=2025-12 retail_sales_mom=0.4 industrial_production_mom=−0.2 cpi_mom=0.3 pce_price_index_mom=0.2 nonfarm_payrolls_change_thous=50 unemployment_rate=4.5 building_permits_mom=−2.0 housing_starts_mom=−3.0,
2025-11-11 19:00:32,2025-11,2025-12,,,retail_sales_mom,0.3,True,found=10 pairs,target_month=2025-11 release_month=2025-12 retail_sales_mom=0.3 industrial_production_mom=0.2 cpi_mom=0.28 pce_price_index_mom=0.20 nonfarm_payrolls_change_thous=20 unemployment_rate=4.5 building_permits_mom=-1.0 housing_starts_mom=-2.0,
2025-11-11 19:30:32,2025-11,2025-12,,,retail_sales_mom,0.2,True,found=10 pairs,target_month=2025-11 release_month=2025-12 retail_sales_mom=0.2 industrial_production_mom=0.1 cpi_mom=0.3 pce_price_index_mom=0.2 nonfarm_payrolls_change_thous=80 unemployment_rate=4.5 building_permits_mom=-2.0 housing_starts_mom=-3.0,
